"time","prey","pred","experiment"
0.0,50.0,50.0,"exp2"
0.01,49.40703454018539,50.17128559620628,"exp2"
0.045018875462873094,47.36433385829458,50.712318602946524,"exp2"
0.09608090672618132,44.48915872683523,51.336914744942,"exp2"
0.16073267400435165,41.04402805620176,51.851218686141394,"exp2"
0.24213946475311587,37.04255200103795,52.07669715042449,"exp2"
0.33967674722410734,32.76143356414765,51.77833005154957,"exp2"
0.4560856672096286,28.37169573196513,50.725812634421644,"exp2"
0.5950760545217508,24.073592039081927,48.693667796148446,"exp2"
0.7673566041454983,19.957746386009735,45.38607720058122,"exp2"
0.9511778032306548,16.73292357614359,41.347074783019586,"exp2"
1.143834373006955,14.314407706943655,36.956109485505486,"exp2"
1.3488004608377855,12.520370394857249,32.4177070758824,"exp2"
1.566419713645076,11.241048876988065,27.95588309791332,"exp2"
1.800561914932757,10.376080107821496,23.678787995745722,"exp2"
2.054108952466536,9.870415274186577,19.69010729602583,"exp2"
2.3317652415882053,9.698359063309,16.04817807913023,"exp2"
2.6388845252024233,9.870715421928523,12.79914831609778,"exp2"
2.983176501492462,10.44347947420341,9.966425499795543,"exp2"
3.370288155706457,11.526855186480697,7.587805649380334,"exp2"
3.7703131049181957,13.139241443073173,5.80820987892943,"exp2"
4.1890694540291555,15.413295095147877,4.487713093320915,"exp2"
4.621149816032087,18.483805573434882,3.547438191964561,"exp2"
5.067306951548385,22.572579032637375,2.904744339564676,"exp2"
5.521614494847399,27.893830249836615,2.509955161051508,"exp2"
5.973542324946507,34.58574854829354,2.334986024985233,"exp2"
6.406097851503914,42.534165412250715,2.373218176643409,"exp2"
6.806802463620237,51.411848619778546,2.6390353196830656,"exp2"
7.174661149171706,60.87165356769761,3.1873500603414064,"exp2"
7.508994596472533,70.3696272805443,4.123591815952841,"exp2"
7.81570481585313,79.34953665923648,5.640797271356879,"exp2"
8.102689236489752,87.07534208432922,8.073906572884091,"exp2"
8.38121338208287,92.42492121782566,12.024659165142248,"exp2"
8.680846974977745,93.18190007411268,18.964386459016684,"exp2"
8.9168001477191,88.16384064464461,26.767655963199623,"exp2"
9.141782522788557,78.28369145287185,35.51895837234615,"exp2"
9.36632473741174,64.9249521450335,43.84940740200054,"exp2"
9.63096293022093,48.483821708591975,50.42768464024457,"exp2"
9.829446825810107,37.89113966978217,52.06844654137436,"exp2"
10.047173446636751,28.86543172439441,50.89168501997764,"exp2"
10.265829382838998,22.364708157119537,47.51861903588123,"exp2"
10.532088728958982,17.10199990832479,41.89848051854079,"exp2"
10.77015650272755,14.097065567763842,36.47989428689954,"exp2"
11.022552212987806,12.057771438917804,30.96753502741005,"exp2"
11.276146512473513,10.799124193542951,25.97742474480006,"exp2"
11.546705864143446,10.047673167927087,21.38103815467958,"exp2"
11.834394018445614,9.721336907488482,17.310767222845406,"exp2"
12.14856852109634,9.78015864897781,13.730245235743082,"exp2"
12.495201509769155,10.250811591811356,10.659012407867133,"exp2"
12.884217538097475,11.229267615577465,8.08335235454909,"exp2"
13.29261324789668,12.761402130754561,6.130099049689607,"exp2"
13.714641630993695,14.930018200424925,4.703789862095228,"exp2"
14.150877751039921,17.887681991762854,3.68637348392158,"exp2"
14.599561867284686,21.83122168444873,2.9908279738031522,"exp2"
15.057177762454808,26.991229920834073,2.555556069842262,"exp2"
15.513534026425448,33.52192956776675,2.347139926720067,"exp2"
15.952368248741891,41.35183977962912,2.3545530490015465,"exp2"
16.359082152862378,50.14962915012508,2.587401461009971,"exp2"
16.73310792280154,59.60074860981276,3.0948854522744726,"exp2"
17.0725508275502,69.15091854432606,3.9738958047395574,"exp2"
17.383299084428945,78.25958802093598,5.405439722085811,"exp2"
17.672778043503108,86.209181522022,7.701238509387466,"exp2"
17.952275032308382,91.9534329752244,11.425925965007874,"exp2"
18.245219556914957,93.50317213905153,17.819147625379095,"exp2"
18.491127836843862,89.14721553602473,25.635397104195366,"exp2"
18.7143354464965,79.99895230193468,34.219799774973836,"exp2"
18.937494120668994,67.0787451002433,42.69393198031066,"exp2"
19.192765087875408,51.06682587224766,49.67934325590875,"exp2"
