"time","prey","pred","experiment"
0.0,50.0,50.0,"exp3"
0.01,49.32157531724384,50.322129238752076,"exp3"
0.045259346273920274,46.95734187089227,51.410969536157104,"exp3"
0.0963361552502835,43.6241495491509,52.85263654147144,"exp3"
0.16006813587697252,39.6495901128972,54.41540422936869,"exp3"
0.23891068850796615,35.064386427436496,55.97524694419633,"exp3"
0.3312113436197882,30.212338703108564,57.2796945984685,"exp3"
0.4381114149008991,25.313743999463046,58.125175576738826,"exp3"
0.5604716397882091,20.62336851898405,58.31372650435314,"exp3"
0.7026353766986454,16.273531063399652,57.67237459418081,"exp3"
0.8777747698278761,12.25091028703249,55.93654797214078,"exp3"
1.0521778150678243,9.363315114866175,53.51956767929004,"exp3"
1.2319162925264477,7.22885339534575,50.61386360740013,"exp3"
1.4175347799877112,5.655133177987777,47.40502403233271,"exp3"
1.6107822793587108,4.487381699748373,44.0135303641531,"exp3"
1.812812521788996,3.6178911778753657,40.53632322048825,"exp3"
2.024424719144505,2.9693255865523165,37.05239135548639,"exp3"
2.247272060387625,2.4834700156924,33.60961313281887,"exp3"
2.483481371871702,2.1188503248772426,30.239573526846097,"exp3"
2.735456596886704,1.8465590097322482,26.9667976386898,"exp3"
3.0060891414716395,1.6465385925525458,23.81035189315911,"exp3"
3.298778207128433,1.5054207592778526,20.787433755955906,"exp3"
3.617565954384269,1.4151198853751181,17.91481047824568,"exp3"
3.9671782892533334,1.3722396922649682,15.210635351480178,"exp3"
4.352957984389645,1.3781858706796,12.695802895710209,"exp3"
4.780694591781047,1.4401169294506806,10.393950082017339,"exp3"
5.257409890907298,1.5735057207784662,8.325562301220094,"exp3"
5.783435478132833,1.8033124907266749,6.531659911053396,"exp3"
6.349338964946752,2.162819955237862,5.050022988720331,"exp3"
6.9428316639125,2.6962101706881505,3.8791526786337305,"exp3"
7.562024928663215,3.4768745582367258,2.9733141720922456,"exp3"
8.202405366762317,4.610502993476267,2.29007179699631,"exp3"
8.862406020317758,6.2586493590606125,1.7866934647442094,"exp3"
9.530214761478405,8.61923529866399,1.4328683028347802,"exp3"
10.206840472151987,12.010357819172905,1.1976496443183298,"exp3"
10.885841097592062,16.83423270149567,1.0660240895756783,"exp3"
11.538444767689624,23.334508361228924,1.0371401203066501,"exp3"
12.123574824062153,31.25531298735428,1.1148680420597628,"exp3"
12.64429842528475,40.430679519112275,1.3171561097514954,"exp3"
13.046950698960266,49.142262196410414,1.6286984539566682,"exp3"
13.43519361689298,58.95282879845098,2.1711938317085013,"exp3"
13.772359222218899,68.4527680978807,3.004784545389842,"exp3"
14.083757767591134,77.60074916867855,4.338399765960951,"exp3"
14.370077264725563,85.50590397753521,6.43629186372508,"exp3"
14.642449512207811,91.213196933875,9.782910823784725,"exp3"
14.917341863898182,93.02738080531432,15.30703941622242,"exp3"
15.156695348994264,89.30533319251217,22.49153028361259,"exp3"
15.367778864758098,80.95301382350434,30.655266171169735,"exp3"
15.575694461905702,68.64125361510591,39.56010630613633,"exp3"
15.79647051941546,53.42877080690974,48.310855776223754,"exp3"
16.024678519234918,38.55584610438582,54.815666272388036,"exp3"
16.218318814324384,28.255405025755255,57.685460851798695,"exp3"
16.419069549786762,20.20598879619757,58.29439841615115,"exp3"
16.626345070119047,14.336267424926689,57.01573076710572,"exp3"
16.88042188190787,9.622317095507594,53.794904237065,"exp3"
17.086745777503634,7.145742036964965,50.47215578463277,"exp3"
17.310956544304887,5.333807837777962,46.580161249552845,"exp3"
